sha,message,prediction,probability,true_label,truncated
2b47c1528690b6413060401b254c79a9dc89ce85,HBASE-1192 LRU-style map for the block cache--git-svn-id: https://svn.apache.org/repos/asf/hadoop/hbase/trunk@780527 13f79535-47bb-0310-9956-ffa450edef68-,NonBugFix,0.8395349,NonBugFix,True
6368578020adf4796ac899ef2b0b9a695c59601c,unit tests for covariance--- refactoring so not everything for the entire Observable ends up in a single class-,NonBugFix,0.94449,NonBugFix,True
662f0972b4af7430f6d008b933f4faa15f5788d3,Huge refactoring on GraphDB: - changed class- names in vertex and edge - Optimized memory consumption by removing nested- records - Optimized speed in ORecord.equals() and hashCode(): now avoid field- checks (experimental)--,NonBugFix,0.7916338,NonBugFix,True
57f4f664ba0bf785e9903535a4965d786cf13062,refactored generation of static initializer--,NonBugFix,0.83568877,NonBugFix,True
935b63527dacf2c380a53ce83ca5b1d06aadca75,Baseline Performance Tests--Start of suite of general performance tests for comparing overall changes.-,NonBugFix,0.9278475,NonBugFix,True
fc8ae4d30dee9b255f7caa7da76a9793b1cc6c25,[TEST] Added test that verifies data integrity- during and after a simulated network split.--,NonBugFix,0.88503677,NonBugFix,True
8b9fdf23e2196dce9c956ba9088dd9b3146be60c,CAMEL-4244 Add ThreadPoolProfileBuilder and- change ThreadPoolFactory to use the ThreadPoolProfile--git-svn-id: https://svn.apache.org/repos/asf/camel/trunk@1159342 13f79535-47bb-0310-9956-ffa450edef68-,NonBugFix,0.955148,NonBugFix,True
5f00dc61b87eb4af734446d3a7b1c8928cf57e5d,CAMEL-1933: Overhaul of JMX. Added managed send- to.Prepared for camel/route context runtime configuration to be managed.--git-svn-id: https://svn.apache.org/repos/asf/camel/trunk@808777 13f79535-47bb-0310-9956-ffa450edef68-,NonBugFix,0.91946715,NonBugFix,True
5719e4098bc7fc5401d567284d1187d43304f03e,HBASE-11865 Result implements CellScannable;- rather it should BE a CellScanner--,NonBugFix,0.85509896,NonBugFix,True
021315f049c6fc19159f2e7495456744cb0d17e6,"Minor, make ModuleDescriptor public in injectors--It's much more convenient to call injector.getModule() than-injector.getResolveSession().getModuleDescriptor()-",BugFix,0.5195412,NonBugFix,True
954582943efddc51245c74ebeaeb1b218aa05668,        - Refactored WADL extension based on John- Logsdon feed-back.           Add convenience methods and constructors on- MethodInfo and           RepresentationInfo. Removed unecessary methods on   -        WadlResource like getRepresentationInfo(Variant) and          - getParametersInfo(RequestInfo|ResponseInfo|Representation-           Info).--,NonBugFix,0.94897896,NonBugFix,True
1cda4eacbf8e44d03ecdfb6f16ab523306677cbc,        - The Request-isConfidential() method has- been refactored to           be supported by Message and Response as well.- The method           Request-setConfidential() has been removed (back to- Restlet           1.0 state). Added Protocol-isConfidential() method to- support           the new implementation which rely on Request-getProtocol().-           Reported by Kevin Conaway.--,NonBugFix,0.88618034,NonBugFix,True
c095c8f95cadbd5fac7952da6aaa4c13aae1274e,refactor GAV to ReleaseId--,NonBugFix,0.6747733,NonBugFix,True
61b7b2defd9eccd914bde6b94c9fa978579eb4b3, - Added Metadate-getParent() method.  - Added- better Variant-toString() implementation.--,NonBugFix,0.9015498,NonBugFix,True
20f43bf54c4cf1ccb37e69e06057ebc3cc9e1ae8,"add hasSingleArrayBackingStorage allow for- optimization only when there really is a single array, and not when there is- a multi dimensional one--",NonBugFix,0.6357897,NonBugFix,True
dc9e9cb4cc87f132a32a00e6589d807350f0b8e0,Aggregations: change to default shard_size in- terms aggregation--The default shard size in the terms aggregation now uses BucketUtils.suggestShardSideQueueSize() to set the shard size if the user does not specify it as a parameter.--Closes -6857-,NonBugFix,0.6509153,NonBugFix,True
d5c271acf51b504f2316c4a18597dbe81a67c6a9,clean-up long values--,NonBugFix,0.79097104,NonBugFix,True
ca849f196990eec942468efaef3719f829c265eb,Improved management of distributed cluster nodes--,NonBugFix,0.8774982,NonBugFix,True
6188550a4817e1f8f0f024034d0f0b5f03b6ecc3,ServletRequestAttributes skips well-known- immutable values when updating accessed session attributes--Issue: SPR-11738-,BugFix,0.517145,NonBugFix,True
6950c38a0436ec937797f01fba8d7d95e6d6225f,Tests: Improve test coverage.--Close -7428-,NonBugFix,0.89471644,NonBugFix,True
f9ce11eef8b05e7e31b45a428d63ae35eed8ed42,"Provide controller level Cache-Control support--Prior to this commit, Cache-Control HTTP headers could be set using-a WebContentInterceptor and configured cache mappings.--This commit adds support for cache-related HTTP headers at the controller-method level, by returning a ResponseEntity instance:--ResponseEntity.status(HttpStatus.OK)-    .cacheControl(CacheControl.maxAge(1, TimeUnit.HOURS).cachePublic())-    .eTag(""deadb33f8badf00d"")-    .body(entity);--Also, this change now automatically checks the ""ETag"" and-""Last-Modified"" headers in ResponseEntity, in order to respond HTTP-""304 - Not Modified"" if necessary.--Issue: SPR-8550-",NonBugFix,0.8017315,NonBugFix,True
a8dbce159679cd031f60e6151399fa2cd5ac9374,HADOOP-7223. FileContext createFlag combinations- are not clearly defined. Contributed by Suresh Srinivas.--git-svn-id: https://svn.apache.org/repos/asf/hadoop/common/trunk@1092565 13f79535-47bb-0310-9956-ffa450edef68-,NonBugFix,0.7221703,NonBugFix,True
b9cab4ee5e2cc7e5cfde59a6815d87a209a65f3a,1.0 beta 9 (not released yet)  - Merged Restlet and- UniformInterface interfaces into a single Restlet interface for- simplification purpose.  - Moved connectors handling from OriginServer upto- Component as other components like Proxies need them.  - Renamed UniformCall- and related methods into RestletCall.  - Renamed RestletCall.getHandler*()- methods into getRestlet*().  - Updated Jetty 6 to version 6.0 beta 14.  -- Fixed issue with ServletCall.getRequestUri returning a trailing '?'. Reported- by Yuri de Wit.  - Renamed NRE implementation classes HandlerTarget and- HandlerMapping to RestletTarget and RestletMapping.  - Added a new extension- to NRE to support Apache Commons FileUpload to facilitate the processing of- multipart forms. Suggested by Yuri de Wit.  - Removed RestletContainer and- RestletServer interfaces.  - Renamed DefaultRestletContainer and- DefautRestletServer to RestletContainer and RestletServer for simplification- purpose.  - The parent of all Restlets is now a simple Component and not- necessarily a RestletContainer.  - Factory and Manager were refactored for- clarification and simplification purpose.  - Added getInitParameters() to- Component to allow external code to pass init params in a standard way (for- example a main method or the ServerServlet).--,NonBugFix,0.8714996,NonBugFix,True
ae360480a9a955030a6621721a649bbf360d3c9a,Improved performance by handling begin and end of- offsets in cluster data.--,NonBugFix,0.88895327,NonBugFix,True
233a1b898725fc39f3f14346c716b5f52b3f0e0a,improved the camel-bam module to handle- concurrent processing better & dealing with JDBC/JPA exceptions if concurrent- updates to the same process occur at the same time; also added more better- tests--git-svn-id: https://svn.apache.org/repos/asf/activemq/camel/trunk@563909 13f79535-47bb-0310-9956-ffa450edef68-,NonBugFix,0.8687302,NonBugFix,True
70d5d2c168bd477e3b8330fd7802b280d1f72b8e,Set the isCreateCamelContextPerClass on tests- that can pass with it to speed up the tests--git-svn-id: https://svn.apache.org/repos/asf/camel/trunk@1152396 13f79535-47bb-0310-9956-ffa450edef68-,NonBugFix,0.9260783,NonBugFix,True
08d6538b3f9f611065682d08190747a7a93181fd,[DROOLS-1026] improve equals/hashCode performances- for all rete nodes--,NonBugFix,0.6998128,NonBugFix,True
ece368462243d7b4721029e31a261b450e026296,Lazy receiver parameter descriptor: to avoid- eager computation of default types--,NonBugFix,0.67495286,NonBugFix,False
a2f8902b3a8569a1ebb4b4c87fab5a412cf4d389,Inlined AntPathStringMatcher into AntPathMatcher--Also initializing the capacity of the AntPathStringMatcher cache to 256 now.-,NonBugFix,0.7925163,NonBugFix,True
992ff293a9dc7efbedaa8290316f0f4e9e030439,Better name for worker class running scheduled- actions--,NonBugFix,0.65576345,NonBugFix,True
8601529be8f92954b05f982a1d5f6b9e2025bace,"Optimize multiple cluster state processing on- receiving nodes Nodes that receive the cluster state, and they have several- of those pending, can optimize and try and process potentially only one of- those. closes -5139--",NonBugFix,0.6390131,NonBugFix,True
d703ec89cf73fa94cbd8993b05c5f46ec7bd84ff,Issue -1607 WAL page change tracking was- reimplemented.--,NonBugFix,0.90304255,NonBugFix,True
3ac3a72e910ce4734459e9359f979fbed8cb64a1,added test with custom repository annotation--,NonBugFix,0.8373324,NonBugFix,False
d7d4a1410bffb969850bb17ba0d48b02ad542136,CAMEL-1370 caching the StreamSource by caching- the inputStream or reader--git-svn-id: https://svn.apache.org/repos/asf/camel/trunk@746872 13f79535-47bb-0310-9956-ffa450edef68-,NonBugFix,0.9065371,NonBugFix,True
daab3db062b9b8cddbb653fedca91288cf5a0684,Add WITH_RUNTIME and WITH_REFLECT directives to- box tests--Currently all tests in boxWithStdlib/ run with both runtime and reflection-included; eventually they'll be merged into box/ using these directives-,NonBugFix,0.80654764,NonBugFix,True
ea3cbbfc7cebb2adc6edd8c9aaefd786c7cd05df,ObserveOn and SubscribeOn concurrency unit tests--- these are very rudimentary and may have a determinism problem due to the Thread.sleep-,NonBugFix,0.92338496,NonBugFix,True
161c9260542aead8826db802b524a75cb6fb8932,SPR-5624 - A default HandlerExceptionResolver- that resolves standard Spring exceptions--,NonBugFix,0.81424665,NonBugFix,True
e5ec49b123c4070355182f04397d8c8c347c9aff,HBASE-10818. Add integration test for bulkload- with replicas (Nick Dimiduk and Devaraj Das)--,NonBugFix,0.83140016,NonBugFix,True
c23c5d2494aafc4416a98e6768a1f3a3022cd011,"Added support for acknowledgement from other- nodes in open/close index api--The open/close index api now waits for an acknowledgement from all the other nodes before returning its response, till the timeout (configurable, default 10 secs) expires. The returned acknowledged flag reflects whether the cluster state change was acknowledged by all the nodes or the timeout expired before.--Closes -3400-",NonBugFix,0.7342071,NonBugFix,True
df09fcb6a53b70a828698fbad71e681edbcdc7f4,ObserveOn/SubscribeOn unit tests--,NonBugFix,0.9645558,NonBugFix,True
a725717261c347366e5bc36d95ade9b3ec0109a9,tests for custom conversion service / validator--,NonBugFix,0.8349029,NonBugFix,True
3bed0b4348c2c87052e51618fb8cbd5afa58e2db,Refactored TakeUntil to use TakeWhile.--,NonBugFix,0.814232,NonBugFix,True
44a35b5d9accc4ecf7b1bbf762e593540bafe6a3,HADOOP-7353. Cleanup FsShell and prevent masking of- RTE stack traces. Contributed by Daryn Sharp.--git-svn-id: https://svn.apache.org/repos/asf/hadoop/common/trunk@1132764 13f79535-47bb-0310-9956-ffa450edef68-,NonBugFix,0.8239095,NonBugFix,True
c512c4594c95d08edf0a63cb30ed643a4ed69fcc,[JBRULES-3668] format and shorten kproject.xml file--,NonBugFix,0.766697,NonBugFix,True
9d48f996e4ee55e89dc3c60d9dd7a8d644316140,Refactoring for consistent implementation approach.--Combined ObservableExtensions into Observable to match how Rx works (Observable.* methods)-,NonBugFix,0.8892773,NonBugFix,True
ad735cd7885d978288e2800b47fa7fdc3bca5f71,"Split ProtoBuf.Callable to three messages:- constructor, function, property--Serialize both at the moment, will drop the old one after bootstrap-",NonBugFix,0.7324174,NonBugFix,True
610fa618aae58af50c12ee8d0c29d12b7460fd8a,"SPR-9056 Make DelegatingWebMvcConfiguration- config callbacks not final--It should be possible to progress from extending-WebMvcConfigurerAdapter (w/ @EnableWebMvc) to extending-WebMvcConfigurationSupport directly, to extending-DelegatingWebMvcConfigurationSupport. This change-makes that possible.-",NonBugFix,0.78893894,NonBugFix,False
b27e240fdbf9ad91690ae596c21f511808377582,"Consistent use of varargs, consistent template- method order--",NonBugFix,0.8708039,NonBugFix,True
a170f9ee4e77bc94ed51ff2d143422e27dc1bc01,HBASE-4131 Make the Replication Service pluggable- via a standard interface definition--git-svn-id: https://svn.apache.org/repos/asf/hbase/trunk@1174963 13f79535-47bb-0310-9956-ffa450edef68-,NonBugFix,0.8631256,NonBugFix,True
70bd7099ec082958928b821e89fbb7c76b1ed01c,Switched to a default scheduler that actually works- together with this operator.--,NonBugFix,0.5225995,BugFix,False
d36f376a8e13c69c3bd78b4d43f554b44b692ed1,"fix cluster state mapping informaton, return it- with the mapping name as key and source field--",BugFix,0.6150908,BugFix,False
fbf70d4fbfd01a5f7f5798c32d61aad97b7ca540,fix test using using no longer existing- ConsequenceException.getRule() method--,BugFix,0.6953535,BugFix,False
bfad7226bf99c488f5e5063a44cc4a5282c9344d,Fixed issue on set password for OUser.--,NonBugFix,0.6823158,BugFix,False
f958ffcc8a52d92385cc29ab896eaf294d695815,Fixed issue on browsing of entire cluster/class--,BugFix,0.52045727,BugFix,False
55eb41292d2989225b4c4c012a0b34f2edfd54b5,Fix test error reported by TeamCity--git-svn-id: https://svn.apache.org/repos/asf/camel/trunk@739402 13f79535-47bb-0310-9956-ffa450edef68-,BugFix,0.6949639,BugFix,False
55a5c26de8023fa65c0f231666034649f963f93f,Fix NPE in RangeAggregator--,BugFix,0.7390868,BugFix,False
dd897c807e495d1dbc76c21e9e944dbe030076b7,JBRULES-1820 Exception: Input stream is not- explicitly closed.--git-svn-id: https://svn.jboss.org/repos/labs/labs/jbossrules/trunk@36154 c60d74c8-e8f6-0310-9e8f-d4a2fc68ab70-,NonBugFix,0.5029666,BugFix,True
f0f7133a3ae5cff39e4f13643c346fe3b234a8ac,CAMEL-751 fixed the spring configuration url- error--git-svn-id: https://svn.apache.org/repos/asf/activemq/camel/trunk@679379 13f79535-47bb-0310-9956-ffa450edef68-,BugFix,0.740666,BugFix,False
617235b95357c5cfaf06710401d98eaee9572e6a,HBASE-10686 [WINDOWS] TestStripeStoreFileManager- fails on windows--git-svn-id: https://svn.apache.org/repos/asf/hbase/trunk@1575011 13f79535-47bb-0310-9956-ffa450edef68-,NonBugFix,0.77090824,BugFix,False
304215665eb630a9c3e722d789e882bf9f59ab21,Fixed issue 800 closing the socket on timeout--,BugFix,0.76495504,BugFix,False
d43b3d1f76bc13cd4c2bf8cb4f951f751aea86e6,Fix autoConnect calling onStart twice.--,BugFix,0.5363076,BugFix,False
4f0dca67c29eda2ef5894a7e39b8f340fb423889,Fix by Andrey to get working test cases even on- Linux (Windows seems to eat anything)--,NonBugFix,0.5251631,BugFix,False
af522d6852fef03bfd02233f2066156db4459b90,HBASE-11248-KeyOnlyKeyValue-toString() passes- wrong offset to keyToString() (Ram)--,BugFix,0.6273399,BugFix,False
c335b3a1762080f8cb5b2694985d93f17978474e,Fix- AckClusterUpdateSettingsIT.testClusterUpdateSettingsAcknowledgement() after- changes in -14259--Closes -14278-,NonBugFix,0.6653013,BugFix,False
a4c5847e42fcba0f109de1a3d312d94588249e66,Fix compile error--git-svn-id: https://svn.apache.org/repos/asf/activemq/camel/trunk@707028 13f79535-47bb-0310-9956-ffa450edef68-,BugFix,0.67252785,BugFix,False
41a8d9ab2bd15c19edff0f374179fba4db5405a7,HBASE-2787  PE is confused about flushCommits--git-svn-id: https://svn.apache.org/repos/asf/hbase/trunk@957750 13f79535-47bb-0310-9956-ffa450edef68-,NonBugFix,0.7309471,BugFix,False
ceddce542a8dea4d4a647e8c15598fe37393ebb3,HBASE-3591 completebulkload doesn't honor generic- -D options--git-svn-id: https://svn.apache.org/repos/asf/hbase/trunk@1076709 13f79535-47bb-0310-9956-ffa450edef68-,BugFix,0.786402,BugFix,False
e32f16b78909e9567d3410edd5cb760ac2a70bfd,Fix file handle leak in readBlob method of- AbstractFsBlobContainer--,BugFix,0.8840855,BugFix,False
3a1f3532a00319879013c4b219255da0991c7959,Reporting real source file paths from K2JS- compiler--,BugFix,0.59282523,BugFix,False
a035e9fd8a5bde10c26338d7b23f75dbf59f1352,JBRULES-2121: JavaDialect isn't creating unique ids-  - fixed name that is checked--git-svn-id: https://svn.jboss.org/repos/labs/labs/jbossrules/trunk@26929 c60d74c8-e8f6-0310-9e8f-d4a2fc68ab70-,BugFix,0.7038912,BugFix,False
a00785136b533e563a9ca408aeaed500f7ad2295,HBASE-8351 Minor typo in Bytes- IllegalArgumentException throw (Raymond Liu)--git-svn-id: https://svn.apache.org/repos/asf/hbase/trunk@1468291 13f79535-47bb-0310-9956-ffa450edef68-,BugFix,0.86547685,BugFix,False
c2c9352c0ca7e07fc8150f32295f93f667723b8c,        - Fixed bug in XstreamRepresentation- failing to use the DOM           XML driver. Reported by Florian Georg.--,BugFix,0.9034647,BugFix,False
a29e41b9fa93162b7731ed2d45a2ac368384decd,Fix Jackson @JSONView when using XML- serialization--Issue: SPR-12149-,NonBugFix,0.52644193,BugFix,False
bee0854d90822fe0d879ae12aed4de362a74ceec,Fixed tests using released version.--git-svn-id: https://svn.apache.org/repos/asf/camel/trunk@991460 13f79535-47bb-0310-9956-ffa450edef68-,NonBugFix,0.8716701,BugFix,False
ad7d030f22ff9450aaff6991680613ee5f90b792,fixed test case which was failing sometimes on- linux--git-svn-id: https://svn.apache.org/repos/asf/activemq/camel/trunk@576445 13f79535-47bb-0310-9956-ffa450edef68-,BugFix,0.6915718,BugFix,False
22b5df0be228a82f0ed3802c87860cfc3d3ce9ed, - Fixed bug causing unit tests to fail--,NonBugFix,0.65766406,BugFix,False
68f61f3b3c2efaa263190519be6ebf4a02e021ad,"Fix nested @Component annotation instantiation- bug--3.1 M2 introduced a regression that causes false positives during-@Configuration class candidate checks. Now performing a call to-AnnotationMetadata-isInterface in addition to checks for @Component and-@Bean annotations when determining whether a candidate is a 'lite'-configuration class. Annotations are in the end interfaces, so both-are filtered out at once.--Issue: SPR-8761-",NonBugFix,0.7671553,BugFix,True
b497f6ccad3eebcc6d475071bb7dd2741557d5e0,fixed JSR-303 Validator delegation code- (SPR-6557)--,BugFix,0.6155367,BugFix,False
1945713fd50d0e6740df94fb63358a0939105ab5,Fix unit test after last() changed behavior--,BugFix,0.7348689,BugFix,False
d9699e02f4e28c75cc5ffdd125b11d99325766c4,Changed GeoEncodingTests to ensure accuracy- always >1mm due to rounding errors with very small numbers--,BugFix,0.55377024,BugFix,False
e25dcdd6b12a965b6eca0c69c847fd0316b1c455,CAMEL-1255: Fixed missing classes in .jar - osgi- export stuff--git-svn-id: https://svn.apache.org/repos/asf/activemq/camel/trunk@734408 13f79535-47bb-0310-9956-ffa450edef68-,NonBugFix,0.5814201,BugFix,False
6cb363ffc6c515d1b9df760d31ee489b3877c4d5,"Fix issue -853--DefaultSslContextFactory would ignore enabledCipherSuites unless you also specified enabledProtocols, due to a copy-paste error.-",BugFix,0.61833084,BugFix,False
35889c08e997c54194471256e0760ee29a54bafe,Test data paths fixed--,NonBugFix,0.7697965,BugFix,False
ceb0d5e68bc6cbf8015be6d5dd785991fbc81455,fix spurious 400s produced by test--git-svn-id: https://svn.apache.org/repos/asf/hadoop/hbase/trunk@790486 13f79535-47bb-0310-9956-ffa450edef68-,BugFix,0.67327714,BugFix,False
895ccff4f350d1e8c7acc121bb9bb118e164adfa,"Fixing broken build... forgot to add- JVMClusterUtil, etc.--git-svn-id: https://svn.apache.org/repos/asf/hadoop/hbase/trunk@939848 13f79535-47bb-0310-9956-ffa450edef68-",NonBugFix,0.9014873,BugFix,True
546dd6e5458d5fa4e36c2d7fc1aaa1a12f4f0973,non-deterministic- testUserSubscriberUsingRequestAsync--fix non-deterministic failures of BackpressureTests.testUserSubscriberUsingRequestAsync--I was able to replicate the occasional failure by putting it in a tight loop. With these changes it no longer fails.-,NonBugFix,0.5721733,BugFix,False
bead0e770467e56136d115c64bf9ea2404813627,CAMEL-1078.  Fix potential NPE.--git-svn-id: https://svn.apache.org/repos/asf/camel/trunk@788149 13f79535-47bb-0310-9956-ffa450edef68-,BugFix,0.72258747,BugFix,False
1927f040774aa75d2dfe1d95fae9b43ee821361b,HBASE-13958 RESTApiClusterManager calls kill()- instead of suspend() and resume()--,BugFix,0.5289276,BugFix,False
291e15e330c9b71a0d0238e9d56d4b2a473356af,CAMEL-1665 fixed the unit test error--git-svn-id: https://svn.apache.org/repos/asf/camel/trunk@781238 13f79535-47bb-0310-9956-ffa450edef68-,BugFix,0.53197646,BugFix,False
208f53a0626a814616470d39d8a7032aac23eb7b,Fixed compiler issue on JDK 1.5--git-svn-id: https://svn.apache.org/repos/asf/camel/trunk@1056650 13f79535-47bb-0310-9956-ffa450edef68-,BugFix,0.63150066,BugFix,False
3fdd2f2b7464a310674bb62f58dcbff90d1ad16a, - Fixed bugs--,NonBugFix,0.7112877,BugFix,False
135f05e6728a3a0eb02c8974dafca434557080c0,JBRULES-1736 Dynamically generated Types -Must get- classloader from the rulebase root classloader now--git-svn-id: https://svn.jboss.org/repos/labs/labs/jbossrules/trunk@21573 c60d74c8-e8f6-0310-9e8f-d4a2fc68ab70-,NonBugFix,0.892824,BugFix,True
1257196d255cf3697ab869a86eb6f84034232f78,Fixed problem of ConcurrentModificationException- reported by Bayoda: the problem should be due to a wrong isolation on Map in- cache: used exclusive lock even for keys() and get().--,NonBugFix,0.55767846,BugFix,False
a2a9029c7ee322dc77a85f581f0e584138278840,-Make TupleSourceTest work--git-svn-id: https://svn.jboss.org/repos/labs/trunk/labs/jbossrules@2284 c60d74c8-e8f6-0310-9e8f-d4a2fc68ab70-,NonBugFix,0.7142705,BugFix,False
80636e5a6f8e4283b0470306331c013c2ea38018,Fixed bug--,NonBugFix,0.50383234,BugFix,False
afb42145aeb0d228a638628582631975db4bb473,-Few fixes to manners--git-svn-id: https://svn.jboss.org/repos/labs/trunk/labs/jbossrules@2061 c60d74c8-e8f6-0310-9e8f-d4a2fc68ab70-,BugFix,0.6130306,BugFix,True
5ed80c40d229a48837639d717344599f60203884,"-fixed compilation issues, due to incorrect use of- PropagationContextImpl constructor.--git-svn-id: https://svn.jboss.org/repos/labs/labs/jbossrules/trunk@19847 c60d74c8-e8f6-0310-9e8f-d4a2fc68ab70-",NonBugFix,0.6446583,BugFix,False
022cb87f855ef3cd6ed04037f8c0ef42b9b59fbe,Fix by Luca Molino on schema and in-thread db--,NonBugFix,0.8633438,BugFix,True
4a6101a697475b6f0f5b5da7cf280ad372725ebb,"Guard against null in -visitInnerClass--Issue: SPR-8358,SPR-8186-",BugFix,0.5260914,BugFix,False
da5ff665396d5f0cbd70b9ea8a53387c0b40cbd1,Fixed problem with linkeset modified right after- query in remote configuration--,NonBugFix,0.86784196,BugFix,False
a72066f13f76503665abc5d93fcc6edb65ff3f28,HBASE-9600 TestColumnSchemaModel and- TestTableSchemaModel test cases are failing with IBM IBM Java 6--git-svn-id: https://svn.apache.org/repos/asf/hbase/trunk@1525179 13f79535-47bb-0310-9956-ffa450edef68-,NonBugFix,0.7782182,BugFix,False
d344d95b5c0d4a45640cd01d6d1e828b96587e6e,Fixed bug in DomRepresentation causing the loss of- both public and system DocType. Reported by Lee Saferite.--,BugFix,0.8999984,BugFix,False
4d18b52cfa95619f1f582735f6aa187279bf6fd3,JBRULES-1268 Activation.remove() is removing the- WRONG activation when used in events -the queue is set to null after dequeue--git-svn-id: https://svn.jboss.org/repos/labs/labs/jbossrules/trunk@15781 c60d74c8-e8f6-0310-9e8f-d4a2fc68ab70-,BugFix,0.6726378,BugFix,False
c12028b5b932403ea2ce77a45ad699a013b8d488,HBASE-2057  Cluster won't stop--git-svn-id: https://svn.apache.org/repos/asf/hadoop/hbase/trunk@894111 13f79535-47bb-0310-9956-ffa450edef68-,BugFix,0.6803838,BugFix,False
af183a16193c1b8743e609c713c61a7c0ce0ee49,Fix- `indices.recovery.concurrent_small_file_streams` not being dynamically- settable--Fixes -4094-,BugFix,0.5442441,BugFix,False
eb9af4d3708a91c6442966dc38ee1d6139d361c7,Fixed a bug in the test scheduler that happened- when advancing time by a too little amount--,NonBugFix,0.5474459,BugFix,False
08894a81b8ba840c6966aec9d7304769d8412b9d,Fix failed WAL test.--,NonBugFix,0.7481657,BugFix,False
3b68aaa84cfa714a4d1b5ef0c615d924e75d2be0,JS: fix rhino 64k issue--,NonBugFix,0.80467576,BugFix,False
4997182d07c7b7efdcd17b8deccf73fd23a3671b,CAMEL-3240 Fixed camel-core build error.--git-svn-id: https://svn.apache.org/repos/asf/camel/trunk@1058911 13f79535-47bb-0310-9956-ffa450edef68-,BugFix,0.7294134,BugFix,False
43faa7747805c8b5fc88bbc54c6af336561e1357,Standard library is imported properly rather than- enclosing the user code--,NonBugFix,0.5492513,BugFix,False
271eda44a52f5aa8dc1c9dac3679ec3fd0596eab,Fixed byLine test to use line.separator system- property instead of \n.--,NonBugFix,0.6876736,BugFix,False
c7c8f2fe48d3a16ac70fb98f662d3d77292ba0cd,MAPREDUCE-2603. Disable High-Ram emulation in- system tests. (Vinay Kumar Thota via amarrk)--git-svn-id: https://svn.apache.org/repos/asf/hadoop/common/trunk@1138301 13f79535-47bb-0310-9956-ffa450edef68-,NonBugFix,0.7748646,BugFix,True
415be84340155fa0eb6086149a7de381a41ef480,Fixing NPE--git-svn-id: https://svn.jboss.org/repos/labs/labs/jbossrules/trunk@6187 c60d74c8-e8f6-0310-9e8f-d4a2fc68ab70-,BugFix,0.64732647,BugFix,False
57fcd761f2997629c75aac3617c0d97e80dcea0c,Fix possible exception in toCamelCase method--,NonBugFix,0.5113732,BugFix,True
edc59a680a0c147a19b0f5f216db8553b6e7dc57," - fixed an issue where a comment in a work item- definition file results in a null work item definition object, filtering out- null now--git-svn-id: https://svn.jboss.org/repos/labs/labs/jbossrules/trunk@26933 c60d74c8-e8f6-0310-9e8f-d4a2fc68ab70-",NonBugFix,0.8399901,BugFix,True
0c6b38b0b5749057d6e9dcb5f7917f27e6542fc3,DataSourceUtils lets timeout exceptions through- even for setReadOnly calls (revised; SPR-7226)--,NonBugFix,0.743314,BugFix,False
ebb08cddcf8511e6a62ffbf0fff675e9627cd376,HBASE-1866 Scan(Scan) copy constructor does not- copy value of cacheBlocks--git-svn-id: https://svn.apache.org/repos/asf/hadoop/hbase/trunk@818656 13f79535-47bb-0310-9956-ffa450edef68-,BugFix,0.5718171,BugFix,False
ac61b13a7c8284dea58ca4d2a046a44d317ced00,AnnotatedElementUtils wraps unexpected exceptions- with descriptive IllegalStateException--Issue: SPR-10441-,NonBugFix,0.632464,BugFix,False
7db99eb0da29b8106532a863da32a6bb39ae0a3b,Camel fails if onCompletion has been mis- configured from Java DSL.--git-svn-id: https://svn.apache.org/repos/asf/camel/trunk@1040143 13f79535-47bb-0310-9956-ffa450edef68-,NonBugFix,0.6295843,BugFix,True
7fff3ab5f629e07a7b6d8ff56fc32dd68c9766f3,HADOOP-2308 null regioninfo breaks meta scanner--git-svn-id: https://svn.apache.org/repos/asf/lucene/hadoop/trunk/src/contrib/hbase@599875 13f79535-47bb-0310-9956-ffa450edef68-,BugFix,0.5227351,BugFix,False
9cbf3e289bfad5b7aa2d235b6e696ccee56f299b,       - Fixed HTTPS issues in internal connector.--,NonBugFix,0.6020416,BugFix,False
ed41fede1fc5861998cd375ffee6980be106cb0c,Released 0.9.8 with the fix on partitioning in- Key/Value Server--,NonBugFix,0.8439098,BugFix,False
6d6e2da437fe7857251c6fc0f2058655e04ed400, - Fixed latest issues. Submitted by Thierry- Boileau.--,NonBugFix,0.710288,BugFix,False
1e49dcda27564e133e5528db215d8fb2d08130d0,Extract Function: Make member/top-level function- private by default--,BugFix,0.59829664,BugFix,False
0ea33300e63850254f9490588b6e41042f281d0f,JBRULES-3126 NPE when retracting an object with a- collection field which has been accumulated on--,BugFix,0.5274059,BugFix,False
12c81054044c429dd2356ac036b722c06e0f9e55,Fixed test on other boxes--git-svn-id: https://svn.apache.org/repos/asf/camel/trunk@904741 13f79535-47bb-0310-9956-ffa450edef68-,NonBugFix,0.5398862,BugFix,False
391e4b4c4ce7d9be1c0051614b970c85cce91c9f, - Fixed plugin descriptors for some extensions.--,NonBugFix,0.86274177,BugFix,True
653e9a7cdb8011c1eb3193c034c161db79d14e8a,- throw exception if no user transaction was found--,BugFix,0.78510255,BugFix,False
24f734d135e137229294f4478b2aba251b4184d3,Fix for MulticastStreamCachingTest after- interceptor changes--git-svn-id: https://svn.apache.org/repos/asf/activemq/camel/trunk@658260 13f79535-47bb-0310-9956-ffa450edef68-,BugFix,0.5036967,BugFix,False
