sha,message,prediction,probability,true_label,truncated
9761e82ec735d15f0b47045da41f9028c3402a9b,"Proper fix for ability to rename non-maps with [:x :as y]
",BugFix,0.8191064,BugFix,False
979308570786c30291feb43b111306e5ffa8c0a1,"note on how we intend to fix walk-term for IPersistentMaps
",BugFix,0.95558965,NonBugFix,False
9ae33afc8aff8a8cdbc02ba1f4a7a4643c33854b,"Better error checking in guards.
",NonBugFix,0.71586984,NonBugFix,False
9e35e4b7df146e3f1610380af59ea4cb3672540f,"Fix 'rename' test.0004.
",BugFix,0.88237214,BugFix,False
9f328a239ecfd36d8775b341c83580ff2ea03304,"fixing 'symbol' error on declaration.

simply not exporting declarations from the compiler. can be resolved
from the reflection metadata.
",BugFix,0.93328154,BugFix,False
a0149aba501833dafe57cd35962bb6802fb87fda,"better error messages for graph
",NonBugFix,0.91481566,NonBugFix,False
a03b6ee36175620d1f22fd1148fe2086dd0195b3,"Fixed issue with mapping og void methods

Fixed a bug where matching void methods were added to the typemap on
CreateMap, thus failing with a .NET type coersion exception. Such
methods should've been filtered out but the ReturnType was checked
against null instead of typeof(void). Added unit tests to support the
fix.

closes #214
",BugFix,0.94449675,BugFix,False
a086b9eebc4dbe2b4fb754c76bb268da0debad14,"Fixing bug where type map resolution did not attempt to find a map for the underlying member type
",BugFix,0.9677647,BugFix,False
a6ef5bcba753175c021e9c5e88885895090c7ec6,"fixed top level reflection object
",NonBugFix,0.8566149,BugFix,False
af8337d4a1d0d35911c3cd1a8d4be58bf518fa03,Add sqlite3 and PostgreSQL Dialects.  Fix issues in tests that let errs pass unnoticed in CreateTables(). ,NonBugFix,0.87162215,NonBugFix,False
b0836494a4b3494f5b62aa00c0f7f4dea124fc57,"Fix fields of records that should also not be forced, also very important (refs #237).
",BugFix,0.81749994,BugFix,False
b0e01e749a777738d8d0df2eb315a339ee519d76,"Trying to fix SN problem and probing adapter resolver issue
",BugFix,0.9499301,BugFix,False
b11a797379b358448e499e5ae9529f953765d23f,"Converted CoreDataRecipes sample to MagicalRecordRecipes sample application
",NonBugFix,0.98618114,NonBugFix,False
b266b4eebbef51f48a87da6c8206463e0ae868b2,"Fix typos in docstrings
",BugFix,0.8603951,BugFix,False
b37897f3865693853af848ade4d461fb3d7719cd,"Don't override existing modules with constructor definitions. Fixes ModuleRecordClash test
",NonBugFix,0.9835878,BugFix,False
b748c8980cbb6575c673625b4cf4a3f7f139662b,"Safe-get only prints keys on error, not whole target map
",BugFix,0.8533327,BugFix,False
b79a49fc57b65ac63f2b3d02b60734d984da6634,"Fixed when a crash when there is bogus import statement; alias but no path.
",BugFix,0.9664329,BugFix,False
b7c3895a7b3a1dd7489c9f084e4d9e7366152747,"Download classifiers by default unless no-classifiers or no-sbt-classifiers is specified.

Fixes issue #63
",NonBugFix,0.9644463,NonBugFix,False
b9ca4ca2816dc7451c7e47f65ab3772d67f268a4,"Fixed an issue with content type being looked up twice
",BugFix,0.93599707,BugFix,False
bd72d4bc5941f538c3f789fb9a3d54a43043800b,"Mutlifile packages support, few misc fixes.
",NonBugFix,0.9508666,NonBugFix,False
bdc1aebb04e58d44a537d52573e63a4c63a6e1b0,"Remove unused CompileErrors and do some renaming
",NonBugFix,0.98755115,NonBugFix,False
bee9f4a3cf9b9ee3301da7ccb2e450eef102c1e9,"Fix some data import tests
Added data update tests
",NonBugFix,0.97226393,BugFix,False
bfd7e64d9fdbe902d74cc96d4577b6d5cfaf60a0,"fix race condition in logging initialization. go fmt
",BugFix,0.9436075,BugFix,False
c1928b018e4e0e05bacdd34fc23514bc1ca6e8c9,"fixed ColumnMap.Nullable docs
",NonBugFix,0.62168765,BugFix,False
cda48814e7257587a5787e7a6757c210d4017eab,"Temporary fix to avoid duplicate project dependencies and add FIXME describing correct solution.
",NonBugFix,0.8402262,BugFix,False
d0f665773075206460532ba54158979deb4f56ec,"dialect: support quoting column names

Add support for quoting column names when generating queries. If a table
uses a reserved word for a column name (silly but happens) then there
will be a SQL error when trying to fetch a mapped struct.
",BugFix,0.68483466,NonBugFix,False
d2f3fc844007b54e4caf6a896e273988b27a01b9,"fix a race condition handling new proxy connections by passing the connection variable into the goroutine instead of closing over it
",BugFix,0.972737,BugFix,False
d34194b3987d2d527e78369744cfa46a0ecaea96,"better lazy test -- make sure that lazy error checking happens
",NonBugFix,0.5205283,NonBugFix,False
d527586ee7ac5646068ffb885198814e877d8fca,"Make error messages a tiny bit friendlier, and some general house-keeping.
",NonBugFix,0.97929996,NonBugFix,False
d56b7ecd5fd9fe4fd1e2efbae616cda4562a7a01,"Fix memory leak, add check for previous import
",BugFix,0.891099,BugFix,False
d5e82f8b9e7966fccad8ed6f4750d8509509607c,"Adding a test to verify deep nested graph of filling existing destinations; closes #170
",BugFix,0.8905461,NonBugFix,False
d66806cf5ce4950440f30e03698ab92762cc0220,"remove debug print
",NonBugFix,0.6100068,BugFix,False
d7340a55f0c5ee903ae19bc3a733907127eb4d99,"Fix TODO
",BugFix,0.7517696,NonBugFix,False
d8e5a49085f18cd903070a71a354e77cfeb34ff0,"Fix invalid Symbols as Idents in ModuleScope
",BugFix,0.9306071,BugFix,False
d9817d2f734d4a5b87393a18cd7b23c205a940f0,"- Removing configuration validation from dynamic mapping
- Adding overloads for mapping to existing objects for dynamic mapping
",NonBugFix,0.98897004,NonBugFix,False
dbe6e9fb711878d70a627d2eca9126d9d7cf0263,"rb: http://rb.corp.taobao.com/r/27547/

changelog:

use scan-build(http://clang-analyzer.llvm.org/) check and find a little warnning, so fixed it.



git-svn-id: http://code.taobao.org/svn/tengine/trunk@53 8a6cbc4f-5610-49f6-9325-3f9afe71ff98
",NonBugFix,0.5420308,BugFix,False
e048f91c71798d10c8709f19687faed01895d8ca,"fix comments, add new context helper, made helpers more consistent
",NonBugFix,0.965998,NonBugFix,False
e13175d8c17e8fac5e122663c81606ff7635533c,"Fix bug in merge-disjoint with nil map
",BugFix,0.9814071,BugFix,False
e163397cdf515d653060758d8c8ae593e0ce9104,"A small fix in the docs and update copyrights.
",NonBugFix,0.8515112,NonBugFix,False
e973a3f440164cefd4d4fa2499f11a108eb974a8,"Each module adds its own entries to the jsToFay/fayToJs hashes. Also put jsToFayUserDefined and fayToJsUserDefined in runtime.
",NonBugFix,0.9888885,NonBugFix,False
ed42484be60a6bbae825cc88f9b6fab3d3af88fd,"Unwind variable scoping code in lfe_trans.erl

To do this properly will take more work than I am prepared to do
for the moment. Also fixed binary handling in from_bitseg.
",BugFix,0.8874064,BugFix,False
f36ed6ec9caf15cc7cf7fe8ec8d631ee34748d97,"Add test.0012. No import statements issue.

For some reason local parsing fails if there are no import statements.
",BugFix,0.8691428,NonBugFix,False
f9b68f8f741c3e48520edeb597a20714c18bc165,"Update tree.js

in windows system,path sep is '\',the old regexp is not match it. I whrite a
new regexp and fix it;",BugFix,0.7613182,BugFix,False
fc13c0ebcb184a5fde3ae0eb17fe97e91555c107,"set ""deprecation"" and ""unchecked"" scalac settings according to scalacOptions key in sbt. fix for #120
",NonBugFix,0.7575525,NonBugFix,False
